CMDLINE python cli.py
MEM 21.722656 1775679351.6425
MEM 21.722656 1775679351.7428
MEM 21.722656 1775679351.8430
MEM 21.722656 1775679351.9433
MEM 21.722656 1775679352.0435
MEM 21.722656 1775679352.1439
MEM 21.722656 1775679352.2442
MEM 21.722656 1775679352.3444
MEM 21.722656 1775679352.4446
MEM 21.722656 1775679352.5448
MEM 21.722656 1775679352.6450
MEM 21.722656 1775679352.7453
MEM 21.722656 1775679352.8455
MEM 21.722656 1775679352.9458
MEM 21.722656 1775679353.0460
MEM 21.722656 1775679353.1462
MEM 21.726562 1775679353.2464
MEM 21.726562 1775679353.3467
MEM 21.726562 1775679353.4469
MEM 21.726562 1775679353.5471
MEM 21.726562 1775679353.6474
MEM 21.726562 1775679353.7476
MEM 21.726562 1775679353.8479
MEM 21.726562 1775679353.9481
MEM 21.726562 1775679354.0484
MEM 21.726562 1775679354.1486
MEM 21.726562 1775679354.2488
MEM 21.726562 1775679354.3490
MEM 21.726562 1775679354.4493
MEM 21.726562 1775679354.5496
MEM 21.726562 1775679354.6498
MEM 21.726562 1775679354.7501
MEM 21.726562 1775679354.8503
MEM 21.726562 1775679354.9506
MEM 21.726562 1775679355.0509
MEM 21.726562 1775679355.1511
MEM 21.726562 1775679355.2520
MEM 21.726562 1775679355.3523
MEM 21.726562 1775679355.4525
MEM 21.726562 1775679355.5528
MEM 21.726562 1775679355.6530
MEM 21.726562 1775679355.7532
MEM 21.726562 1775679355.8535
MEM 21.726562 1775679355.9539
MEM 21.726562 1775679356.0542
MEM 21.726562 1775679356.1545
MEM 21.726562 1775679356.2547
MEM 21.726562 1775679356.3550
MEM 21.726562 1775679356.4553
MEM 21.726562 1775679356.5555
MEM 21.726562 1775679356.6558
MEM 21.726562 1775679356.7561
MEM 21.726562 1775679356.8563
MEM 21.730469 1775679356.9566
MEM 21.730469 1775679357.0568
MEM 21.730469 1775679357.1571
MEM 21.730469 1775679357.2574
MEM 21.730469 1775679357.3576
MEM 21.730469 1775679357.4579
MEM 21.730469 1775679357.5582
MEM 21.730469 1775679357.6584
MEM 21.730469 1775679357.7587
MEM 21.730469 1775679357.8590
MEM 21.730469 1775679357.9592
MEM 21.730469 1775679358.0595
MEM 21.730469 1775679358.1598
MEM 21.730469 1775679358.2601
MEM 21.730469 1775679358.3603
MEM 21.730469 1775679358.4605
MEM 21.730469 1775679358.5608
MEM 21.730469 1775679358.6611
MEM 21.730469 1775679358.7614
MEM 21.730469 1775679358.8618
MEM 21.730469 1775679358.9623
MEM 21.730469 1775679359.0625
MEM 21.730469 1775679359.1628
MEM 21.730469 1775679359.2631
MEM 21.730469 1775679359.3633
MEM 21.730469 1775679359.4636
MEM 21.730469 1775679359.5639
MEM 21.730469 1775679359.6642
MEM 21.730469 1775679359.7644
MEM 21.730469 1775679359.8647
MEM 21.730469 1775679359.9649
MEM 21.730469 1775679360.0652
MEM 21.730469 1775679360.1654
MEM 21.730469 1775679360.2657
MEM 21.730469 1775679360.3659
MEM 21.730469 1775679360.4662
MEM 21.730469 1775679360.5665
MEM 21.730469 1775679360.6667
MEM 21.734375 1775679360.7670
MEM 21.734375 1775679360.8673
MEM 21.734375 1775679360.9675
MEM 21.734375 1775679361.0683
MEM 21.734375 1775679361.1686
MEM 21.734375 1775679361.2688
MEM 21.734375 1775679361.3691
MEM 21.734375 1775679361.4694
MEM 21.734375 1775679361.5703
MEM 21.734375 1775679361.6706
MEM 21.734375 1775679361.7709
MEM 21.734375 1775679361.8711
MEM 21.734375 1775679361.9714
MEM 21.734375 1775679362.0717
MEM 21.734375 1775679362.1719
MEM 21.734375 1775679362.2722
MEM 21.734375 1775679362.3725
MEM 21.734375 1775679362.4728
MEM 21.734375 1775679362.5731
MEM 21.734375 1775679362.6733
MEM 21.734375 1775679362.7736
MEM 21.734375 1775679362.8738
MEM 21.734375 1775679362.9741
MEM 21.734375 1775679363.0743
MEM 21.734375 1775679363.1746
MEM 21.734375 1775679363.2748
MEM 21.734375 1775679363.3750
MEM 21.734375 1775679363.4753
MEM 21.734375 1775679363.5755
MEM 21.734375 1775679363.6757
MEM 21.734375 1775679363.7759
MEM 21.734375 1775679363.8761
MEM 21.734375 1775679363.9764
MEM 21.734375 1775679364.0766
MEM 21.734375 1775679364.1768
MEM 21.734375 1775679364.2771
MEM 21.734375 1775679364.3773
MEM 21.734375 1775679364.4776
MEM 21.734375 1775679364.5778
MEM 21.734375 1775679364.6781
MEM 21.734375 1775679364.7784
MEM 21.734375 1775679364.8786
MEM 21.734375 1775679364.9788
MEM 21.734375 1775679365.0791
MEM 21.738281 1775679365.1793
MEM 21.738281 1775679365.2796
MEM 21.738281 1775679365.3798
MEM 21.738281 1775679365.4800
MEM 21.738281 1775679365.5803
MEM 21.738281 1775679365.6805
MEM 21.738281 1775679365.7808
MEM 21.738281 1775679365.8811
MEM 21.738281 1775679365.9813
MEM 21.738281 1775679366.0816
MEM 21.738281 1775679366.1819
MEM 21.738281 1775679366.2821
MEM 21.738281 1775679366.3824
MEM 21.738281 1775679366.4826
MEM 21.738281 1775679366.5828
MEM 21.738281 1775679366.6831
MEM 21.738281 1775679366.7833
MEM 21.738281 1775679366.8836
MEM 21.738281 1775679366.9839
MEM 21.738281 1775679367.0841
MEM 21.738281 1775679367.1844
MEM 21.738281 1775679367.2846
MEM 21.738281 1775679367.3849
MEM 21.738281 1775679367.4851
MEM 21.738281 1775679367.5854
MEM 21.738281 1775679367.6856
MEM 21.738281 1775679367.7859
MEM 21.738281 1775679367.8862
MEM 21.738281 1775679367.9865
MEM 21.738281 1775679368.0867
MEM 21.738281 1775679368.1870
MEM 21.738281 1775679368.2873
MEM 21.738281 1775679368.3875
MEM 21.738281 1775679368.4878
MEM 21.738281 1775679368.5880
MEM 21.738281 1775679368.6883
MEM 21.738281 1775679368.7885
MEM 21.738281 1775679368.8888
MEM 21.738281 1775679368.9891
MEM 21.738281 1775679369.0893
MEM 21.738281 1775679369.1895
MEM 21.738281 1775679369.2898
MEM 21.738281 1775679369.3901
MEM 21.738281 1775679369.4903
MEM 21.738281 1775679369.5906
MEM 21.738281 1775679369.6909
MEM 21.738281 1775679369.7916
MEM 21.738281 1775679369.8918
MEM 21.738281 1775679369.9921
MEM 21.738281 1775679370.0923
MEM 21.738281 1775679370.1926
MEM 21.738281 1775679370.2929
MEM 21.738281 1775679370.3931
MEM 21.738281 1775679370.4934
MEM 21.738281 1775679370.5936
MEM 21.738281 1775679370.6939
MEM 21.738281 1775679370.7941
MEM 21.738281 1775679370.8944
MEM 21.742188 1775679370.9946
MEM 21.742188 1775679371.0948
MEM 21.742188 1775679371.1951
MEM 21.742188 1775679371.2954
MEM 21.742188 1775679371.3956
MEM 21.742188 1775679371.4959
MEM 21.742188 1775679371.5961
MEM 21.742188 1775679371.6964
MEM 21.742188 1775679371.7967
MEM 21.742188 1775679371.8969
MEM 21.742188 1775679371.9972
MEM 21.742188 1775679372.0974
MEM 21.742188 1775679372.1977
MEM 21.742188 1775679372.2979
MEM 21.742188 1775679372.3982
MEM 21.742188 1775679372.4984
MEM 21.742188 1775679372.5987
MEM 21.742188 1775679372.6990
MEM 21.742188 1775679372.7992
MEM 21.742188 1775679372.8994
MEM 21.742188 1775679372.9997
MEM 21.742188 1775679373.0999
MEM 21.742188 1775679373.2009
MEM 21.742188 1775679373.3011
MEM 21.742188 1775679373.4013
MEM 21.742188 1775679373.5016
MEM 21.742188 1775679373.6018
MEM 21.742188 1775679373.7021
MEM 21.742188 1775679373.8023
MEM 21.742188 1775679373.9026
MEM 21.742188 1775679374.0028
MEM 21.742188 1775679374.1030
MEM 21.742188 1775679374.2033
MEM 21.742188 1775679374.3035
MEM 21.742188 1775679374.4038
MEM 21.742188 1775679374.5040
MEM 21.742188 1775679374.6042
MEM 21.742188 1775679374.7045
MEM 21.742188 1775679374.8047
MEM 21.742188 1775679374.9050
MEM 21.742188 1775679375.0056
MEM 21.742188 1775679375.1059
MEM 21.742188 1775679375.2061
MEM 21.742188 1775679375.3063
MEM 21.742188 1775679375.4065
MEM 21.742188 1775679375.5068
MEM 21.742188 1775679375.6071
MEM 21.742188 1775679375.7073
MEM 21.742188 1775679375.8076
MEM 21.742188 1775679375.9078
MEM 21.742188 1775679376.0080
MEM 21.742188 1775679376.1082
MEM 21.742188 1775679376.2085
MEM 21.742188 1775679376.3087
MEM 21.742188 1775679376.4089
MEM 21.742188 1775679376.5092
MEM 21.742188 1775679376.6098
MEM 21.742188 1775679376.7101
MEM 21.742188 1775679376.8104
MEM 21.742188 1775679376.9106
MEM 21.742188 1775679377.0109
MEM 21.742188 1775679377.1111
MEM 21.742188 1775679377.2113
MEM 21.742188 1775679377.3116
MEM 21.742188 1775679377.4118
MEM 21.742188 1775679377.5120
MEM 21.742188 1775679377.6123
MEM 21.742188 1775679377.7125
MEM 21.742188 1775679377.8128
MEM 21.742188 1775679377.9130
MEM 21.742188 1775679378.0132
MEM 21.742188 1775679378.1135
MEM 21.742188 1775679378.2137
MEM 21.742188 1775679378.3139
MEM 21.742188 1775679378.4142
MEM 21.742188 1775679378.5144
MEM 21.742188 1775679378.6147
MEM 21.742188 1775679378.7156
MEM 21.742188 1775679378.8158
MEM 21.742188 1775679378.9160
MEM 21.742188 1775679379.0163
MEM 21.742188 1775679379.1165
MEM 21.742188 1775679379.2167
MEM 21.742188 1775679379.3170
MEM 21.742188 1775679379.4172
MEM 21.742188 1775679379.5174
MEM 21.742188 1775679379.6177
MEM 21.742188 1775679379.7179
MEM 21.742188 1775679379.8182
MEM 21.742188 1775679379.9184
MEM 21.742188 1775679380.0187
MEM 21.742188 1775679380.1190
MEM 21.742188 1775679380.2192
MEM 21.742188 1775679380.3195
MEM 21.742188 1775679380.4200
MEM 21.742188 1775679380.5202
MEM 21.742188 1775679380.6204
MEM 21.742188 1775679380.7207
MEM 21.742188 1775679380.8210
MEM 21.746094 1775679380.9212
MEM 21.746094 1775679381.0215
MEM 21.746094 1775679381.1217
MEM 21.746094 1775679381.2220
MEM 21.746094 1775679381.3222
MEM 21.746094 1775679381.4225
MEM 21.746094 1775679381.5228
MEM 21.746094 1775679381.6232
MEM 21.746094 1775679381.7235
MEM 21.746094 1775679381.8238
MEM 21.746094 1775679381.9241
MEM 21.746094 1775679382.0244
MEM 21.746094 1775679382.1246
MEM 21.746094 1775679382.2249
MEM 21.746094 1775679382.3251
MEM 21.746094 1775679382.4254
MEM 21.746094 1775679382.5258
MEM 21.746094 1775679382.6261
MEM 21.746094 1775679382.7263
MEM 21.746094 1775679382.8266
MEM 21.746094 1775679382.9268
MEM 21.746094 1775679383.0271
MEM 21.746094 1775679383.1274
MEM 21.746094 1775679383.2283
MEM 21.746094 1775679383.3286
MEM 21.746094 1775679383.4289
MEM 21.746094 1775679383.5291
MEM 21.746094 1775679383.6294
MEM 21.746094 1775679383.7296
MEM 21.746094 1775679383.8299
MEM 21.746094 1775679383.9301
MEM 21.746094 1775679384.0304
MEM 21.746094 1775679384.1307
MEM 21.746094 1775679384.2309
MEM 21.746094 1775679384.3312
MEM 21.746094 1775679384.4314
MEM 21.746094 1775679384.5317
MEM 21.746094 1775679384.6319
MEM 21.746094 1775679384.7322
MEM 21.746094 1775679384.8324
MEM 21.746094 1775679384.9327
MEM 21.746094 1775679385.0330
MEM 21.746094 1775679385.1333
MEM 21.746094 1775679385.2336
MEM 21.746094 1775679385.3338
MEM 21.746094 1775679385.4341
MEM 21.746094 1775679385.5344
MEM 21.746094 1775679385.6346
MEM 21.746094 1775679385.7349
MEM 21.746094 1775679385.8351
MEM 21.746094 1775679385.9353
MEM 21.746094 1775679386.0356
MEM 21.746094 1775679386.1358
MEM 21.746094 1775679386.2361
MEM 21.746094 1775679386.3363
MEM 21.746094 1775679386.4365
MEM 21.746094 1775679386.5368
MEM 21.746094 1775679386.6370
MEM 21.746094 1775679386.7373
MEM 21.746094 1775679386.8375
MEM 21.746094 1775679386.9378
MEM 21.746094 1775679387.0380
MEM 21.746094 1775679387.1383
MEM 21.746094 1775679387.2386
MEM 21.746094 1775679387.3388
MEM 21.746094 1775679387.4391
MEM 21.746094 1775679387.5393
MEM 21.746094 1775679387.6396
MEM 21.746094 1775679387.7398
MEM 21.746094 1775679387.8401
MEM 21.746094 1775679387.9404
MEM 21.746094 1775679388.0406
MEM 21.746094 1775679388.1409
MEM 21.746094 1775679388.2411
MEM 21.746094 1775679388.3414
MEM 21.746094 1775679388.4416
MEM 21.746094 1775679388.5419
MEM 21.746094 1775679388.6428
MEM 21.746094 1775679388.7430
MEM 21.746094 1775679388.8433
MEM 21.746094 1775679388.9436
MEM 21.746094 1775679389.0438
MEM 21.746094 1775679389.1441
MEM 21.746094 1775679389.2443
MEM 21.746094 1775679389.3446
MEM 21.746094 1775679389.4449
MEM 21.746094 1775679389.5451
MEM 21.746094 1775679389.6453
MEM 21.746094 1775679389.7456
MEM 21.746094 1775679389.8461
MEM 21.746094 1775679389.9464
MEM 21.746094 1775679390.0466
MEM 21.746094 1775679390.1468
MEM 21.746094 1775679390.2470
MEM 21.746094 1775679390.3473
MEM 21.746094 1775679390.4475
MEM 21.746094 1775679390.5478
MEM 21.746094 1775679390.6484
MEM 21.746094 1775679390.7486
MEM 21.746094 1775679390.8489
MEM 21.746094 1775679390.9491
MEM 21.746094 1775679391.0495
MEM 21.746094 1775679391.1502
MEM 21.746094 1775679391.2504
MEM 21.746094 1775679391.3506
MEM 21.746094 1775679391.4509
MEM 21.746094 1775679391.5511
MEM 21.746094 1775679391.6513
MEM 21.746094 1775679391.7516
MEM 21.746094 1775679391.8519
MEM 21.746094 1775679391.9521
MEM 21.746094 1775679392.0524
MEM 21.746094 1775679392.1526
MEM 21.746094 1775679392.2529
MEM 21.746094 1775679392.3532
MEM 21.746094 1775679392.4534
MEM 21.746094 1775679392.5536
MEM 21.746094 1775679392.6539
MEM 21.746094 1775679392.7541
MEM 21.746094 1775679392.8544
MEM 21.746094 1775679392.9546
MEM 21.746094 1775679393.0549
MEM 21.746094 1775679393.1551
MEM 21.746094 1775679393.2553
MEM 21.746094 1775679393.3555
MEM 21.746094 1775679393.4558
MEM 21.746094 1775679393.5560
MEM 21.746094 1775679393.6563
MEM 21.746094 1775679393.7565
MEM 21.746094 1775679393.8568
MEM 21.746094 1775679393.9570
MEM 21.746094 1775679394.0577
MEM 21.746094 1775679394.1580
MEM 21.746094 1775679394.2583
MEM 21.746094 1775679394.3585
MEM 21.746094 1775679394.4588
MEM 21.750000 1775679394.5590
MEM 21.750000 1775679394.6593
MEM 21.750000 1775679394.7595
MEM 21.750000 1775679394.8597
MEM 21.750000 1775679394.9600
MEM 21.750000 1775679395.0602
MEM 21.750000 1775679395.1605
MEM 21.750000 1775679395.2607
MEM 21.750000 1775679395.3610
MEM 21.750000 1775679395.4613
MEM 21.750000 1775679395.5615
MEM 21.750000 1775679395.6618
MEM 21.750000 1775679395.7620
MEM 21.750000 1775679395.8623
MEM 21.750000 1775679395.9631
MEM 21.750000 1775679396.0633
MEM 21.750000 1775679396.1636
MEM 21.750000 1775679396.2639
MEM 21.750000 1775679396.3641
MEM 21.750000 1775679396.4643
MEM 21.750000 1775679396.5646
MEM 21.750000 1775679396.6648
MEM 21.750000 1775679396.7651
MEM 21.750000 1775679396.8654
MEM 21.750000 1775679396.9656
MEM 21.750000 1775679397.0659
MEM 21.750000 1775679397.1665
MEM 21.750000 1775679397.2668
MEM 21.750000 1775679397.3671
MEM 21.750000 1775679397.4673
MEM 21.750000 1775679397.5676
MEM 21.750000 1775679397.6678
MEM 21.750000 1775679397.7681
MEM 21.750000 1775679397.8683
MEM 21.750000 1775679397.9686
MEM 21.750000 1775679398.0689
MEM 21.750000 1775679398.1691
MEM 21.750000 1775679398.2693
MEM 21.750000 1775679398.3696
MEM 21.750000 1775679398.4699
MEM 21.750000 1775679398.5702
MEM 21.750000 1775679398.6704
MEM 21.750000 1775679398.7707
MEM 21.750000 1775679398.8710
MEM 21.750000 1775679398.9712
MEM 21.750000 1775679399.0715
MEM 21.750000 1775679399.1717
MEM 21.750000 1775679399.2720
MEM 21.750000 1775679399.3722
MEM 21.750000 1775679399.4724
MEM 21.750000 1775679399.5727
MEM 21.750000 1775679399.6729
MEM 21.750000 1775679399.7732
MEM 21.750000 1775679399.8734
MEM 21.750000 1775679399.9737
MEM 21.750000 1775679400.0739
MEM 21.750000 1775679400.1742
MEM 21.750000 1775679400.2745
MEM 21.750000 1775679400.3747
MEM 21.750000 1775679400.4750
MEM 21.750000 1775679400.5752
MEM 21.750000 1775679400.6755
MEM 21.750000 1775679400.7757
MEM 21.750000 1775679400.8760
MEM 21.750000 1775679400.9762
MEM 21.750000 1775679401.0765
MEM 21.750000 1775679401.1767
MEM 21.750000 1775679401.2769
MEM 21.750000 1775679401.3772
MEM 21.750000 1775679401.4774
MEM 21.750000 1775679401.5777
MEM 21.750000 1775679401.6779
MEM 21.750000 1775679401.7782
MEM 21.750000 1775679401.8784
MEM 21.750000 1775679401.9787
MEM 21.750000 1775679402.0789
MEM 21.750000 1775679402.1791
MEM 21.750000 1775679402.2794
MEM 21.750000 1775679402.3796
MEM 21.750000 1775679402.4799
MEM 21.750000 1775679402.5802
MEM 21.750000 1775679402.6805
MEM 21.750000 1775679402.7808
MEM 21.750000 1775679402.8811
MEM 21.750000 1775679402.9813
MEM 21.750000 1775679403.0816
MEM 21.750000 1775679403.1818
MEM 21.750000 1775679403.2820
MEM 21.750000 1775679403.3823
MEM 21.750000 1775679403.4825
MEM 21.750000 1775679403.5828
MEM 21.750000 1775679403.6830
MEM 21.750000 1775679403.7834
MEM 21.750000 1775679403.8837
MEM 21.750000 1775679403.9839
MEM 21.750000 1775679404.0842
MEM 21.750000 1775679404.1844
MEM 21.750000 1775679404.2847
MEM 21.750000 1775679404.3849
MEM 21.753906 1775679404.4851
MEM 21.753906 1775679404.5853
MEM 21.753906 1775679404.6856
MEM 21.753906 1775679404.7858
MEM 21.753906 1775679404.8864
MEM 21.753906 1775679404.9867
MEM 21.753906 1775679405.0869
MEM 21.753906 1775679405.1871
MEM 21.753906 1775679405.2874
MEM 21.753906 1775679405.3876
MEM 21.753906 1775679405.4878
MEM 21.753906 1775679405.5881
MEM 21.753906 1775679405.6884
MEM 21.753906 1775679405.7886
MEM 21.753906 1775679405.8889
MEM 21.753906 1775679405.9891
MEM 21.753906 1775679406.0893
MEM 21.753906 1775679406.1896
MEM 21.753906 1775679406.2898
MEM 21.753906 1775679406.3900
MEM 21.753906 1775679406.4902
MEM 21.753906 1775679406.5904
MEM 21.753906 1775679406.6906
MEM 21.753906 1775679406.7909
MEM 21.753906 1775679406.8911
MEM 21.753906 1775679406.9914
MEM 21.753906 1775679407.0916
MEM 21.753906 1775679407.1919
MEM 21.753906 1775679407.2921
MEM 21.753906 1775679407.3923
MEM 21.753906 1775679407.4925
MEM 21.753906 1775679407.5928
MEM 21.753906 1775679407.6930
MEM 21.753906 1775679407.7933
MEM 21.753906 1775679407.8936
MEM 21.753906 1775679407.9938
MEM 21.753906 1775679408.0941
MEM 21.753906 1775679408.1944
MEM 21.753906 1775679408.2946
MEM 21.753906 1775679408.3949
MEM 21.753906 1775679408.4952
MEM 21.753906 1775679408.5954
MEM 21.753906 1775679408.6957
MEM 21.753906 1775679408.7960
MEM 21.753906 1775679408.8962
MEM 21.753906 1775679408.9964
MEM 21.753906 1775679409.0966
MEM 21.753906 1775679409.1968
MEM 21.753906 1775679409.2971
MEM 21.753906 1775679409.3973
MEM 21.753906 1775679409.4976
MEM 21.753906 1775679409.5979
MEM 21.753906 1775679409.6981
MEM 21.753906 1775679409.7984
MEM 21.753906 1775679409.8986
MEM 21.753906 1775679409.9989
MEM 21.753906 1775679410.0992
MEM 21.753906 1775679410.1994
MEM 21.753906 1775679410.2997
MEM 21.753906 1775679410.3999
MEM 21.753906 1775679410.5002
MEM 21.753906 1775679410.6004
MEM 21.753906 1775679410.7007
MEM 21.753906 1775679410.8010
MEM 21.753906 1775679410.9012
MEM 21.753906 1775679411.0015
MEM 21.753906 1775679411.1018
MEM 21.753906 1775679411.2020
MEM 21.753906 1775679411.3023
MEM 21.753906 1775679411.4026
MEM 21.753906 1775679411.5028
MEM 21.753906 1775679411.6031
MEM 21.753906 1775679411.7033
MEM 21.753906 1775679411.8036
MEM 21.753906 1775679411.9038
MEM 21.753906 1775679412.0041
MEM 21.753906 1775679412.1043
MEM 21.753906 1775679412.2045
MEM 21.753906 1775679412.3047
MEM 21.757812 1775679412.4050
MEM 21.757812 1775679412.5052
MEM 21.757812 1775679412.6054
MEM 21.757812 1775679412.7061
MEM 21.757812 1775679412.8064
MEM 21.757812 1775679412.9066
MEM 21.757812 1775679413.0070
MEM 21.757812 1775679413.1072
MEM 21.757812 1775679413.2076
MEM 21.757812 1775679413.3078
MEM 21.757812 1775679413.4081
MEM 21.757812 1775679413.5084
MEM 21.757812 1775679413.6086
MEM 21.757812 1775679413.7088
MEM 21.757812 1775679413.8091
MEM 21.757812 1775679413.9093
MEM 21.757812 1775679414.0095
MEM 21.757812 1775679414.1098
MEM 21.757812 1775679414.2100
MEM 21.757812 1775679414.3102
MEM 21.757812 1775679414.4104
MEM 21.757812 1775679414.5107
MEM 21.757812 1775679414.6109
MEM 21.757812 1775679414.7111
MEM 21.757812 1775679414.8113
MEM 21.757812 1775679414.9116
MEM 21.757812 1775679415.0118
MEM 21.757812 1775679415.1120
MEM 21.757812 1775679415.2122
MEM 21.757812 1775679415.3124
MEM 21.757812 1775679415.4126
MEM 21.757812 1775679415.5129
MEM 21.757812 1775679415.6131
MEM 21.757812 1775679415.7133
MEM 21.757812 1775679415.8135
MEM 21.757812 1775679415.9140
MEM 21.757812 1775679416.0143
MEM 21.757812 1775679416.1146
MEM 21.757812 1775679416.2148
MEM 21.757812 1775679416.3151
MEM 21.757812 1775679416.4153
MEM 21.757812 1775679416.5156
MEM 21.757812 1775679416.6159
MEM 21.757812 1775679416.7161
MEM 21.757812 1775679416.8164
MEM 21.757812 1775679416.9166
MEM 21.757812 1775679417.0168
MEM 21.757812 1775679417.1171
MEM 21.757812 1775679417.2173
MEM 21.757812 1775679417.3180
MEM 21.757812 1775679417.4182
MEM 21.757812 1775679417.5184
MEM 21.757812 1775679417.6186
MEM 21.757812 1775679417.7188
MEM 21.757812 1775679417.8191
MEM 21.757812 1775679417.9194
MEM 21.757812 1775679418.0196
MEM 21.757812 1775679418.1198
MEM 21.757812 1775679418.2200
MEM 21.757812 1775679418.3202
MEM 21.757812 1775679418.4204
MEM 21.757812 1775679418.5211
MEM 21.757812 1775679418.6220
MEM 21.757812 1775679418.7223
MEM 21.757812 1775679418.8225
MEM 21.757812 1775679418.9228
MEM 21.757812 1775679419.0231
MEM 21.757812 1775679419.1233
MEM 21.757812 1775679419.2236
MEM 21.757812 1775679419.3239
MEM 21.757812 1775679419.4241
MEM 21.757812 1775679419.5244
MEM 21.757812 1775679419.6247
MEM 21.757812 1775679419.7249
MEM 21.757812 1775679419.8252
